,HGNC ID,Approved symbol,Approved name,Ensembl gene ID,UCSC gene ID
9343,HGNC:3667,FGF11,fibroblast growth factor 11,ENSG00000161958,uc002ggz.4
9344,HGNC:3668,FGF12,fibroblast growth factor 12,ENSG00000114279,uc003fsx.4
9345,HGNC:40234,FGF12-AS1,FGF12 antisense RNA 1,ENSG00000231383,uc062rll.1
9346,HGNC:40235,FGF12-AS2,FGF12 antisense RNA 2,ENSG00000230126,uc062rlm.1
9347,HGNC:40236,FGF12-AS3,FGF12 antisense RNA 3,ENSG00000226709,uc062rln.1
9348,HGNC:3670,FGF13,fibroblast growth factor 13,ENSG00000129682,uc004fal.4
9349,HGNC:44264,FGF13-AS1,FGF13 antisense RNA 1,ENSG00000226031,uc065bjd.1
9350,HGNC:3671,FGF14,fibroblast growth factor 14,ENSG00000102466,uc001vpe.3
9351,HGNC:40237,FGF14-AS1,FGF14 antisense RNA 1,ENSG00000234445,uc058ybu.1
9352,HGNC:44368,FGF14-AS2,FGF14 antisense RNA 2,ENSG00000272143,uc058ybv.1
9353,HGNC:42774,FGF14-IT1,FGF14 intronic transcript 1,ENSG00000243319,uc001vph.3
9354,HGNC:3672,FGF16,fibroblast growth factor 16,ENSG00000196468,uc033ejs.2
9355,HGNC:3673,FGF17,fibroblast growth factor 17,ENSG00000158815,uc003xag.4
9356,HGNC:3674,FGF18,fibroblast growth factor 18,ENSG00000156427,uc003mbk.4
9357,HGNC:3675,FGF19,fibroblast growth factor 19,ENSG00000162344,uc001opf.4
9358,HGNC:3677,FGF20,fibroblast growth factor 20,ENSG00000078579,uc003wxc.2
9359,HGNC:3678,FGF21,fibroblast growth factor 21,ENSG00000105550,uc002pkn.2
9360,HGNC:3679,FGF22,fibroblast growth factor 22,ENSG00000070388,uc010xfq.4
9361,HGNC:3680,FGF23,fibroblast growth factor 23,ENSG00000118972,uc001qmq.1
9362,HGNC:19695,FGFBP1,fibroblast growth factor binding protein 1,ENSG00000137440,uc003gom.4
9363,HGNC:29451,FGFBP2,fibroblast growth factor binding protein 2,ENSG00000137441,uc003gon.4
9364,HGNC:23428,FGFBP3,fibroblast growth factor binding protein 3,ENSG00000174721,uc001khq.5
9365,HGNC:3688,FGFR1,fibroblast growth factor receptor 1,ENSG00000077782,uc064mbw.1
9366,HGNC:23098,FGFR1OP2,FGFR1 oncogene partner 2,ENSG00000111790,uc001rhn.4
9367,HGNC:39706,FGFR1OP2P1,FGFR1 oncogene partner 2 pseudogene 1,ENSG00000230256,
9368,HGNC:3689,FGFR2,fibroblast growth factor receptor 2,ENSG00000066468,uc057wle.1
9369,HGNC:3690,FGFR3,fibroblast growth factor receptor 3,ENSG00000068078,uc003gdr.3
9370,HGNC:21664,FGFR3P1,fibroblast growth factor receptor 3 pseudogene 1,ENSG00000230994,
9371,HGNC:37947,FGFR3P2,fibroblast growth factor receptor 3 pseudogene 2,,
9372,HGNC:37948,FGFR3P3,fibroblast growth factor receptor 3 pseudogene 3,,
9373,HGNC:37949,FGFR3P4,fibroblast growth factor receptor 3 pseudogene 4,,
9374,HGNC:37950,FGFR3P5,fibroblast growth factor receptor 3 pseudogene 5,ENSG00000260984,
9375,HGNC:37951,FGFR3P6,fibroblast growth factor receptor 3 pseudogene 6,ENSG00000226164,
9376,HGNC:3691,FGFR4,fibroblast growth factor receptor 4,ENSG00000160867,uc003mfm.4
9377,HGNC:3693,FGFRL1,fibroblast growth factor receptor like 1,ENSG00000127418,uc062uil.1
9378,HGNC:3694,FGG,fibrinogen gamma chain,ENSG00000171557,uc003iog.4
9379,HGNC:25610,FGGY,FGGY carbohydrate kinase domain containing,ENSG00000172456,uc001czi.6
9380,HGNC:55265,FGGY-DT,FGGY divergent transcript,ENSG00000224609,
9381,HGNC:3695,FGL1,fibrinogen like 1,ENSG00000104760,uc003wye.4
9382,HGNC:3696,FGL2,fibrinogen like 2,ENSG00000127951,uc003ugb.4
9383,HGNC:3697,FGR,"FGR proto-oncogene, Src family tyrosine kinase",ENSG00000000938,uc001bom.4
9384,HGNC:3699,FGS2,FG syndrome 2,,
9385,HGNC:15596,FGS3,FG syndrome 3,,
9386,HGNC:37735,FGS5,FG syndrome 5,,
9387,HGNC:3700,FH,fumarate hydratase,ENSG00000091483,uc001hyx.4
9388,HGNC:29408,FHAD1,forkhead associated phosphopeptide binding domain 1,ENSG00000142621,uc001awb.2
9389,HGNC:41241,FHAD1-AS1,FHAD1 antisense RNA 1,ENSG00000233485,
9390,HGNC:29363,FHDC1,FH2 domain containing 1,ENSG00000137460,uc063ahi.1
9391,HGNC:34237,FHIP1A,FHF complex subunit HOOK interacting protein 1A,ENSG00000164142,uc003imj.2
9392,HGNC:53123,FHIP1A-DT,FHIP1A divergent transcript,ENSG00000251611,
9393,HGNC:25378,FHIP1B,FHF complex subunit HOOK interacting protein 1B,ENSG00000051009,uc001mck.5
9394,HGNC:29320,FHIP2A,FHF complex subunit HOOK interacting protein 2A,ENSG00000151553,uc001lcb.4
9395,HGNC:16492,FHIP2B,FHF complex subunit HOOK interacting protein 2B,ENSG00000158863,uc011kyx.3
9396,HGNC:3701,FHIT,fragile histidine triad diadenosine triphosphatase,ENSG00000189283,uc003dkx.5
9397,HGNC:3702,FHL1,four and a half LIM domains 1,ENSG00000022267,uc004ezp.3
9398,HGNC:3703,FHL2,four and a half LIM domains 2,ENSG00000115641,uc002tdd.4
9399,HGNC:3704,FHL3,four and a half LIM domains 3,ENSG00000183386,uc001cck.4
9400,HGNC:17371,FHL5,four and a half LIM domains 5,ENSG00000112214,uc003pot.2
9401,HGNC:17905,FHOD1,formin homology 2 domain containing 1,ENSG00000135723,uc002esl.4
9402,HGNC:26178,FHOD3,formin homology 2 domain containing 3,ENSG00000134775,uc002kzs.3
9403,HGNC:39442,FHP1,fumarate hydratase pseudogene 1,ENSG00000234213,
9404,HGNC:25922,FIBCD1,fibrinogen C domain containing 1,ENSG00000130720,uc011mcc.2
9405,HGNC:33747,FIBIN,fin bud initiation factor homolog,ENSG00000176971,uc001mrd.4
9406,HGNC:3705,FIBP,FGF1 intracellular binding protein,ENSG00000172500,uc001oge.4
9407,HGNC:18416,FICD,FIC domain protein adenylyltransferase,ENSG00000198855,uc001tmx.2
9408,HGNC:3707,FICP,"fatal infantile cardiomyopathy plus, a MELAS-associated cardiomyopathy",,
9409,HGNC:16873,FIG4,FIG4 phosphoinositide 5-phosphatase,ENSG00000112367,uc003ptt.3
9410,HGNC:24669,FIGLA,folliculogenesis specific bHLH transcription factor,ENSG00000183733,uc002she.1
9411,HGNC:13285,FIGN,"fidgetin, microtubule severing factor",ENSG00000182263,uc002uck.2
9412,HGNC:13286,FIGNL1,fidgetin like 1,ENSG00000132436,uc064dpv.1
9413,HGNC:13287,FIGNL2,fidgetin like 2,ENSG00000261308,
9414,HGNC:53299,FIGNL2-DT,FIGNL2 divergent transcript,ENSG00000259887,
9415,HGNC:21015,FILIP1,filamin A interacting protein 1,ENSG00000118407,uc003pia.4
9416,HGNC:24589,FILIP1L,filamin A interacting protein 1 like,ENSG00000168386,uc003dto.5
9417,HGNC:39730,FILIP1LP1,filamin A interacting protein 1-like pseudogene 1,,
9418,HGNC:53755,FILNC1,FOXO induced long non-coding RNA 1,ENSG00000231426,
9419,HGNC:3709,FIM1,Friend-murine leukemia virus integration site 1 homolog,,
9420,HGNC:3710,FIM3,Friend-murine leukemia virus integration site 3 homolog,,
9421,HGNC:19124,FIP1L1,factor interacting with PAPOLA and CPSF1,ENSG00000145216,uc003gzy.4
9422,HGNC:49627,FIRRE,firre intergenic repeating RNA element,ENSG00000213468,
9423,HGNC:21689,FIS1,"fission, mitochondrial 1",ENSG00000214253,uc003uyj.5
9424,HGNC:33714,FITM1,fat storage inducing transmembrane protein 1,ENSG00000139914,uc001wmf.3
9425,HGNC:16135,FITM2,fat storage inducing transmembrane protein 2,ENSG00000197296,uc002xlr.2
9426,HGNC:25917,FIZ1,FLT3 interacting zinc finger 1,ENSG00000179943,uc002qli.4
9427,HGNC:17166,FJX1,four-jointed box kinase 1,ENSG00000179431,uc001mwh.4
9428,HGNC:3711,FKBP1A,FKBP prolyl isomerase 1A,ENSG00000088832,uc002wey.4
9429,HGNC:41997,FKBP1A-SDCBP2,FKBP1A-SDCBP2 readthrough (NMD candidate),,
9430,HGNC:3714,FKBP1AP1,FKBP prolyl isomerase 1A pseudogene 1,ENSG00000269304,
9431,HGNC:3715,FKBP1AP2,FKBP prolyl isomerase 1A pseudogene 2,ENSG00000259691,
9432,HGNC:3716,FKBP1AP3,FKBP prolyl isomerase 1A pseudogene 3,ENSG00000230243,
9433,HGNC:3717,FKBP1AP4,FKBP prolyl isomerase 1A pseudogene 4,ENSG00000282502,
9434,HGNC:3712,FKBP1B,FKBP prolyl isomerase 1B,ENSG00000119782,uc002rer.4
9435,HGNC:52378,FKBP1BP1,FKBP prolyl isomerase 1B pseudogene 1,ENSG00000258536,
9436,HGNC:21376,FKBP1C,FKBP prolyl isomerase family member 1C,ENSG00000198225,uc063phw.1
9437,HGNC:3718,FKBP2,FKBP prolyl isomerase 2,ENSG00000173486,uc001nyy.4
9438,HGNC:3719,FKBP3,FKBP prolyl isomerase 3,ENSG00000100442,uc059bdf.1
9439,HGNC:3720,FKBP4,FKBP prolyl isomerase 4,ENSG00000004478,uc001qkz.4
9440,HGNC:44038,FKBP4P1,FKBP prolyl isomerase 4 pseudogene 1,ENSG00000251463,
9441,HGNC:50371,FKBP4P2,FKBP prolyl isomerase 4 pseudogene 2,ENSG00000269692,
9442,HGNC:50375,FKBP4P6,FKBP prolyl isomerase 4 pseudogene 6,ENSG00000268234,
9443,HGNC:50376,FKBP4P7,FKBP prolyl isomerase 4 pseudogene 7,ENSG00000235256,
9444,HGNC:50377,FKBP4P8,FKBP prolyl isomerase 4 pseudogene 8,ENSG00000276457,
9445,HGNC:3721,FKBP5,FKBP prolyl isomerase 5,ENSG00000096060,uc003oky.3
9446,HGNC:3722,FKBP6,FKBP prolyl isomerase family member 6 (inactive),ENSG00000077800,uc003tya.4
9447,HGNC:3723,FKBP7,FKBP prolyl isomerase 7,ENSG00000079150,uc002umk.4
9448,HGNC:3724,FKBP8,FKBP prolyl isomerase 8,ENSG00000105701,uc002njj.2
9449,HGNC:3725,FKBP9,FKBP prolyl isomerase 9,ENSG00000122642,uc003tdh.5
9450,HGNC:23568,FKBP9P1,FKBP prolyl isomerase 9 pseudogene 1,ENSG00000176826,
9451,HGNC:18169,FKBP10,FKBP prolyl isomerase 10,ENSG00000141756,uc002hxv.3
9452,HGNC:18624,FKBP11,FKBP prolyl isomerase 11,ENSG00000134285,uc001rsp.4
9453,HGNC:18625,FKBP14,FKBP prolyl isomerase 14,ENSG00000106080,uc003tal.3
9454,HGNC:40990,FKBP14-AS1,FKBP14 antisense RNA 1,ENSG00000227014,
9455,HGNC:23397,FKBP15,FKBP prolyl isomerase family member 15,ENSG00000119321,uc004bgs.3
9456,HGNC:13949,FKBPL,FKBP prolyl isomerase like,ENSG00000204315,uc003nzr.4
9457,HGNC:17997,FKRP,fukutin related protein,ENSG00000181027,uc002pfn.3
9458,HGNC:3622,FKTN,fukutin,ENSG00000106692,uc004bcs.3
9459,HGNC:14439,FLACC1,flagellum associated containing coiled-coil domains 1,ENSG00000155749,uc010ftg.3
9460,HGNC:24671,FLAD1,flavin adenine dinucleotide synthetase 1,ENSG00000160688,uc001fge.3
9461,HGNC:27310,FLCN,folliculin,ENSG00000154803,uc002gra.5
9462,HGNC:3748,FLG,filaggrin,ENSG00000143631,uc001ezu.1
9463,HGNC:27913,FLG-AS1,FLG antisense RNA 1,ENSG00000237975,uc057kzw.1
9464,HGNC:33276,FLG2,filaggrin family member 2,ENSG00000143520,uc001ezw.5
9465,HGNC:3749,FLI1,"Fli-1 proto-oncogene, ETS transcription factor",ENSG00000151702,uc010sbu.3
9466,HGNC:53589,FLICR,FOXP3 regulating long intergenic non-coding RNA,,
9467,HGNC:3750,FLII,FLII actin remodeling protein,ENSG00000177731,uc002gsr.3
9468,HGNC:3754,FLNA,filamin A,ENSG00000196924,uc010nuu.1
9469,HGNC:3755,FLNB,filamin B,ENSG00000136068,uc003djj.3
9470,HGNC:40239,FLNB-AS1,FLNB antisense RNA 1,ENSG00000244161,uc003djn.5
9471,HGNC:3756,FLNC,filamin C,ENSG00000128591,uc003vnz.5
9472,HGNC:53474,FLNC-AS1,FLNC antisense RNA 1,ENSG00000242902,
9473,HGNC:3757,FLOT1,flotillin 1,ENSG00000137312,uc003nrm.4
9474,HGNC:3758,FLOT2,flotillin 2,ENSG00000132589,uc002hdc.4
9475,HGNC:3760,FLRT1,fibronectin leucine rich transmembrane protein 1,ENSG00000126500,uc001nyi.2
9476,HGNC:3761,FLRT2,fibronectin leucine rich transmembrane protein 2,ENSG00000185070,uc001xvr.4
9477,HGNC:3762,FLRT3,fibronectin leucine rich transmembrane protein 3,ENSG00000125848,uc002wow.3
9478,HGNC:3763,FLT1,fms related receptor tyrosine kinase 1,ENSG00000102755,uc001usb.4
9479,HGNC:44609,FLT1P1,FLT1 pseudogene 1,ENSG00000229515,
9480,HGNC:3765,FLT3,fms related receptor tyrosine kinase 3,ENSG00000122025,uc001urw.3
9481,HGNC:3766,FLT3LG,fms related receptor tyrosine kinase 3 ligand,ENSG00000090554,uc002pnu.4
9482,HGNC:3767,FLT4,fms related receptor tyrosine kinase 4,ENSG00000037280,uc003mlz.4
9483,HGNC:24682,FLVCR1,FLVCR heme transporter 1,ENSG00000162769,uc001hjt.3
9484,HGNC:39077,FLVCR1-DT,FLVCR1 divergent transcript,ENSG00000198468,uc057pgy.1
9485,HGNC:20105,FLVCR2,FLVCR heme transporter 2,ENSG00000119686,uc001xrs.3
9486,HGNC:25404,FLYWCH1,FLYWCH-type zinc finger 1,ENSG00000059122,uc002csc.4
9487,HGNC:31915,FLYWCH1L1,FLYWCH-type zinc finger 1-like,,
9488,HGNC:38033,FLYWCH1P1,FLYWCH-type zinc finger 1 pseudogene 1,ENSG00000239516,
9489,HGNC:25178,FLYWCH2,FLYWCH family member 2,ENSG00000162076,uc002csa.4
9490,HGNC:26946,FMC1,formation of mitochondrial complex V assembly factor 1 homolog,ENSG00000164898,uc003vuw.5
9491,HGNC:44671,FMC1-LUC7L2,FMC1-LUC7L2 readthrough,ENSG00000269955,uc011kqt.4
9492,HGNC:3768,FMN1,formin 1,ENSG00000248905,uc001zhf.6
9493,HGNC:14074,FMN2,formin 2,ENSG00000155816,uc010pyd.3
9494,HGNC:54909,FMN2P1,FMN2 pseudogene 1,ENSG00000231388,
9495,HGNC:1212,FMNL1,formin like 1,ENSG00000184922,uc002iin.4
9496,HGNC:55311,FMNL1-DT,FMNL1 divergent transcript,ENSG00000267121,
9497,HGNC:18267,FMNL2,formin like 2,ENSG00000157827,uc002tye.3
9498,HGNC:23698,FMNL3,formin like 3,ENSG00000161791,uc001ruw.2
9499,HGNC:3769,FMO1,flavin containing dimethylaniline monoxygenase 1,ENSG00000010932,uc009wvz.4
9500,HGNC:3770,FMO2,flavin containing dimethylaniline monoxygenase 2,ENSG00000094963,uc057ngi.1
9501,HGNC:3771,FMO3,flavin containing dimethylaniline monoxygenase 3,ENSG00000007933,uc001ghi.3
9502,HGNC:3772,FMO4,flavin containing dimethylaniline monoxygenase 4,ENSG00000076258,uc001gho.4
9503,HGNC:3773,FMO5,flavin containing dimethylaniline monoxygenase 5,ENSG00000131781,uc001epi.4
9504,HGNC:24024,FMO6P,"flavin containing dimethylaniline monoxygenase 6, pseudogene",ENSG00000117507,
9505,HGNC:32208,FMO7P,"flavin containing dimethylaniline monoxygenase 7, pseudogene",ENSG00000230231,
9506,HGNC:32209,FMO8P,"flavin containing dimethylaniline monoxygenase 8, pseudogene",ENSG00000238087,
9507,HGNC:32210,FMO9P,"flavin containing dimethylaniline monoxygenase 9, pseudogene",ENSG00000215834,
9508,HGNC:32211,FMO10P,"flavin containing dimethylaniline monoxygenase 10, pseudogene",ENSG00000234984,
9509,HGNC:32212,FMO11P,"flavin containing dimethylaniline monoxygenase 11, pseudogene",ENSG00000232148,
9510,HGNC:3774,FMOD,fibromodulin,ENSG00000122176,uc001gzr.5
9511,HGNC:3775,FMR1,FMRP translational regulator 1,ENSG00000102081,uc010nst.4
9512,HGNC:39081,FMR1-AS1,FMR1 antisense RNA 1,ENSG00000268066,uc065blh.1
9513,HGNC:41333,FMR1-IT1,FMR1 intronic transcript 1,ENSG00000236337,uc065bma.1
9514,HGNC:26372,FMR1NB,FMR1 neighbor,ENSG00000176988,uc004fcm.3
9515,HGNC:3777,FMR3,fragile X mental retardation associated 3,,
9516,HGNC:3778,FN1,fibronectin 1,ENSG00000115414,uc002vfa.4
9517,HGNC:24822,FN3K,fructosamine 3 kinase,ENSG00000167363,uc010wvs.2
9518,HGNC:25700,FN3KRP,fructosamine 3 kinase related protein,ENSG00000141560,uc002kfu.4
9519,HGNC:17069,FNBP1,formin binding protein 1,ENSG00000187239,uc004byw.2
9520,HGNC:20851,FNBP1L,formin binding protein 1 like,ENSG00000137942,uc010otk.3
9521,HGNC:44528,FNBP1P1,formin binding protein 1 pseudogene 1,ENSG00000257800,
9522,HGNC:44527,FNBP1P2,formin binding protein 1 pseudogene 2,,
9523,HGNC:19752,FNBP4,formin binding protein 4,ENSG00000109920,uc009ylv.4
9524,HGNC:21184,FNDC1,fibronectin type III domain containing 1,ENSG00000164694,uc010kjv.4
9525,HGNC:41460,FNDC1-IT1,FNDC1 intronic transcript 1,ENSG00000235086,uc063sou.1
9526,HGNC:20296,FNDC3A,fibronectin type III domain containing 3A,ENSG00000102531,uc001vcm.3
9527,HGNC:24670,FNDC3B,fibronectin type III domain containing 3B,ENSG00000075420,uc003fhz.5
9528,HGNC:35452,FNDC3CP,"fibronectin type III domain containing 3C, pseudogene",ENSG00000223592,
9529,HGNC:20239,FNDC4,fibronectin type III domain containing 4,ENSG00000115226,uc002rkx.4
9530,HGNC:20240,FNDC5,fibronectin type III domain containing 5,ENSG00000160097,uc001bwf.3
9531,HGNC:26668,FNDC7,fibronectin type III domain containing 7,ENSG00000143107,uc001dvx.4
9532,HGNC:25286,FNDC8,fibronectin type III domain containing 8,ENSG00000073598,uc002hix.4
9533,HGNC:33547,FNDC9,fibronectin type III domain containing 9,ENSG00000172568,uc003lwu.3
9534,HGNC:42951,FNDC10,fibronectin type III domain containing 10,ENSG00000228594,uc021oes.2
9535,HGNC:28764,FNDC11,fibronectin type III domain containing 11,ENSG00000125531,uc002yfj.4
9536,HGNC:29418,FNIP1,folliculin interacting protein 1,ENSG00000217128,uc003kvs.2
9537,HGNC:29280,FNIP2,folliculin interacting protein 2,ENSG00000052795,uc003iqe.5
9538,HGNC:3780,FNL1,fibronectin-like 1,,
9539,HGNC:3782,FNTA,"farnesyltransferase, CAAX box, alpha",ENSG00000168522,uc003xps.5
9540,HGNC:3783,FNTAP1,"farnesyltransferase, CAAX box, alpha pseudogene 1",ENSG00000254502,
9541,HGNC:3784,FNTAP2,"farnesyltransferase, CAAX box, alpha pseudogene 2",ENSG00000230022,
9542,HGNC:3785,FNTB,"farnesyltransferase, CAAX box, beta",ENSG00000257365,uc001xia.4
9543,HGNC:3786,FNTBL1,"farnesyltransferase, CAAX box, beta-like 1",,
9544,HGNC:3787,FNZ,"fibronectin, influences presence on cell surface",,
9545,HGNC:23377,FOCAD,focadhesin,ENSG00000188352,uc003zog.2
9546,HGNC:49789,FOCAD-AS1,FOCAD antisense RNA 1,ENSG00000227071,
9547,HGNC:3788,FOLH1,folate hydrolase 1,ENSG00000086205,uc001ngy.3
9548,HGNC:13636,FOLH1B,folate hydrolase 1B,ENSG00000134612,
9549,HGNC:3791,FOLR1,folate receptor alpha,ENSG00000110195,uc001osa.3
9550,HGNC:3792,FOLR1P1,folate receptor 1 pseudogene 1,ENSG00000256518,
9551,HGNC:3793,FOLR2,folate receptor beta,ENSG00000165457,uc001ose.5
9552,HGNC:3794,FOLR2L,folate receptor 2 (fetal)-like,,
9553,HGNC:3795,FOLR3,folate receptor gamma,ENSG00000110203,uc031xur.2
9554,HGNC:38074,FOLR3P1,folate receptor 3 pseudogene 1,,
9555,HGNC:3796,FOS,"Fos proto-oncogene, AP-1 transcription factor subunit",ENSG00000170345,uc001xrn.4
9556,HGNC:3797,FOSB,"FosB proto-oncogene, AP-1 transcription factor subunit",ENSG00000125740,uc002pbx.5
9557,HGNC:13718,FOSL1,"FOS like 1, AP-1 transcription factor subunit",ENSG00000175592,uc001ogg.2
9558,HGNC:44055,FOSL1P1,FOSL1 pseudogene 1,ENSG00000248394,
9559,HGNC:3798,FOSL2,"FOS like 2, AP-1 transcription factor subunit",ENSG00000075426,uc002rma.4
9560,HGNC:13289,FOX#,family forkhead box #,,
9561,HGNC:5021,FOXA1,forkhead box A1,ENSG00000129514,uc001wuf.5
9562,HGNC:5022,FOXA2,forkhead box A2,ENSG00000125798,uc002wsn.4
9563,HGNC:5023,FOXA3,forkhead box A3,ENSG00000170608,uc002pdr.3
9564,HGNC:3799,FOXB1,forkhead box B1,ENSG00000171956,uc002agj.2
9565,HGNC:23315,FOXB2,forkhead box B2,ENSG00000204612,uc004ako.1
9566,HGNC:3800,FOXC1,forkhead box C1,ENSG00000054598,uc003mtp.4
9567,HGNC:3801,FOXC2,forkhead box C2,ENSG00000176692,uc002fjq.4
9568,HGNC:50665,FOXC2-AS1,FOXC2 antisense RNA 1,ENSG00000260944,
9569,HGNC:50650,FOXCUT,FOXC1 upstream transcript,ENSG00000280916,
9570,HGNC:3802,FOXD1,forkhead box D1,ENSG00000251493,uc032uyj.2
9571,HGNC:50658,FOXD1-AS1,FOXD1 antisense RNA 1,ENSG00000247993,
9572,HGNC:3803,FOXD2,forkhead box D2,ENSG00000186564,uc001crm.3
9573,HGNC:44256,FOXD2-AS1,FOXD2 adjacent opposite strand RNA 1,ENSG00000237424,uc001crl.4
9574,HGNC:3804,FOXD3,forkhead box D3,ENSG00000187140,uc001dax.3
9575,HGNC:40241,FOXD3-AS1,FOXD3 antisense RNA 1,ENSG00000230798,
9576,HGNC:3805,FOXD4,forkhead box D4,ENSG00000170122,uc003zfz.5
9577,HGNC:18521,FOXD4L1,forkhead box D4 like 1,ENSG00000184492,uc002tjw.5
9578,HGNC:18523,FOXD4L3,forkhead box D4 like 3,ENSG00000187559,uc004agm.2
9579,HGNC:23762,FOXD4L4,forkhead box D4 like 4,ENSG00000184659,uc004afx.2
9580,HGNC:18522,FOXD4L5,forkhead box D4 like 5,ENSG00000204779,uc010moc.3
9581,HGNC:31986,FOXD4L6,forkhead box D4 like 6,ENSG00000273514,uc004afi.3
9582,HGNC:3806,FOXE1,forkhead box E1,ENSG00000178919,uc004axu.4
9583,HGNC:3808,FOXE3,forkhead box E3,ENSG00000186790,uc001crk.3
9584,HGNC:3809,FOXF1,forkhead box F1,ENSG00000103241,uc002fjl.4
9585,HGNC:3810,FOXF2,forkhead box F2,ENSG00000137273,uc003mtm.3
9586,HGNC:50662,FOXF2-DT,FOXF2 divergent transcript,ENSG00000261730,
9587,HGNC:3811,FOXG1,forkhead box G1,ENSG00000176165,uc001wqe.5
9588,HGNC:50663,FOXG1-AS1,FOXG1 antisense RNA 1,ENSG00000257126,
9589,HGNC:3814,FOXH1,forkhead box H1,ENSG00000160973,uc003zdc.4
9590,HGNC:3815,FOXI1,forkhead box I1,ENSG00000168269,uc003mai.5
9591,HGNC:32448,FOXI2,forkhead box I2,ENSG00000186766,uc009yas.3
9592,HGNC:35123,FOXI3,forkhead box I3,ENSG00000214336,uc032nud.2
9593,HGNC:3816,FOXJ1,forkhead box J1,ENSG00000129654,uc002jqx.4
9594,HGNC:24818,FOXJ2,forkhead box J2,ENSG00000065970,uc001qtu.4
9595,HGNC:29178,FOXJ3,forkhead box J3,ENSG00000198815,uc001chg.3
9596,HGNC:23480,FOXK1,forkhead box K1,ENSG00000164916,uc003snc.2
9597,HGNC:6036,FOXK2,forkhead box K2,ENSG00000141568,uc002kfn.4
9598,HGNC:3817,FOXL1,forkhead box L1,ENSG00000176678,uc002fjr.4
9599,HGNC:1092,FOXL2,forkhead box L2,ENSG00000183770,uc003esw.3
9600,HGNC:34428,FOXL2NB,FOXL2 neighbor,ENSG00000206262,
9601,HGNC:54201,FOXL3,forkhead box L3,ENSG00000248767,
9602,HGNC:54640,FOXL3-OT1,FOXL3 overlapping transcript 1,,
9603,HGNC:3818,FOXM1,forkhead box M1,ENSG00000111206,uc001qlf.4
9604,HGNC:12765,FOXN1,forkhead box N1,ENSG00000109101,uc010crm.4
9605,HGNC:5281,FOXN2,forkhead box N2,ENSG00000170802,uc002rwh.2
9606,HGNC:1928,FOXN3,forkhead box N3,ENSG00000053254,uc010atk.4
9607,HGNC:44290,FOXN3-AS1,FOXN3 antisense RNA 1,ENSG00000258920,uc001xxq.3
9608,HGNC:30119,FOXN3-AS2,FOXN3 antisense RNA 2,ENSG00000259073,uc001xxr.4
9609,HGNC:43882,FOXN3P1,forkhead box N3 pseudogene 1,ENSG00000176318,
9610,HGNC:54995,FOXN3P2,FOXN3 pseudogene 2,ENSG00000226753,
9611,HGNC:21399,FOXN4,forkhead box N4,ENSG00000139445,uc001toe.5
9612,HGNC:3819,FOXO1,forkhead box O1,ENSG00000150907,uc001uxl.5
9613,HGNC:3820,FOXO1B,forkhead box O1B (pseudogene),ENSG00000214295,
9614,HGNC:3821,FOXO3,forkhead box O3,ENSG00000118689,uc003psk.3
9615,HGNC:3822,FOXO3B,forkhead box O3B,ENSG00000240445,
9616,HGNC:7139,FOXO4,forkhead box O4,ENSG00000184481,uc004dys.3
9617,HGNC:24814,FOXO6,forkhead box O6,ENSG00000204060,uc057fid.1
9618,HGNC:41066,FOXO6-AS1,FOXO6 antisense RNA 1,ENSG00000229901,
9619,HGNC:3823,FOXP1,forkhead box P1,ENSG00000114861,uc003dop.4
9620,HGNC:41942,FOXP1-AS1,FOXP1 antisense RNA 1,ENSG00000244203,uc003dot.4
9621,HGNC:41335,FOXP1-IT1,FOXP1 intronic transcript 1,ENSG00000242094,uc003dou.4
9622,HGNC:13875,FOXP2,forkhead box P2,ENSG00000128573,uc064hfd.1
9623,HGNC:6106,FOXP3,forkhead box P3,ENSG00000049768,uc004dnf.4
9624,HGNC:20842,FOXP4,forkhead box P4,ENSG00000137166,uc063okl.1
9625,HGNC:50332,FOXP4-AS1,FOXP4 antisense RNA 1,ENSG00000234753,
9626,HGNC:20951,FOXQ1,forkhead box Q1,ENSG00000164379,uc003mtl.5
9627,HGNC:29980,FOXR1,forkhead box R1,ENSG00000176302,uc001pui.4
9628,HGNC:30469,FOXR2,forkhead box R2,ENSG00000189299,uc004duo.4
9629,HGNC:26927,FOXRED1,FAD dependent oxidoreductase domain containing 1,ENSG00000110074,uc001qdi.4
9630,HGNC:26264,FOXRED2,FAD dependent oxidoreductase domain containing 2,ENSG00000100350,uc003app.5
9631,HGNC:3735,FOXS1,forkhead box S1,ENSG00000179772,uc002wwt.2
9632,HGNC:3824,FPGS,folylpolyglutamate synthase,ENSG00000136877,uc004bsg.3
9633,HGNC:3825,FPGT,fucose-1-phosphate guanylyltransferase,ENSG00000254685,uc001dgb.4
9634,HGNC:42952,FPGT-TNNI3K,FPGT-TNNI3K readthrough,ENSG00000259030,uc001dge.4
9635,HGNC:3826,FPR1,formyl peptide receptor 1,ENSG00000171051,uc002pxq.4
9636,HGNC:3827,FPR2,formyl peptide receptor 2,ENSG00000171049,uc061byv.1
9637,HGNC:3828,FPR3,formyl peptide receptor 3,ENSG00000187474,uc002pxt.2
9638,HGNC:3868,FRA1A,"fragile site, aphidicolin type, common, fra(1)(p36)",,
